phone_id,location_date,latitude,longitude
14,2022-11-05 04:50:23.0,39.5299877000,2.5655781000
16,2022-11-05 04:51:08.0,39.5273985000,2.4785097000
20,2022-11-05 04:51:09.0,39.5281064200,2.5077546300
24,2022-11-05 04:51:15.0,39.5263619000,2.5384142000
26,2022-11-05 04:51:19.0,39.5440212500,2.4502728800
14,2022-11-05 04:51:25.0,39.5299175000,2.5656504000
16,2022-11-05 04:52:11.0,39.5273683000,2.4853009000
20,2022-11-05 04:52:12.0,39.5282996800,2.5078575200
24,2022-11-05 04:52:17.0,39.5264207000,2.5384702000
26,2022-11-05 04:52:22.0,39.5449683900,2.4483145400
14,2022-11-05 04:52:26.0,39.5325823900,2.5608129600
16,2022-11-05 04:53:13.0,39.5339841000,2.4627325000
20,2022-11-05 04:53:15.0,39.5283670500,2.5079634300
24,2022-11-05 04:53:19.0,39.5262867000,2.5384919000
26,2022-11-05 04:53:25.0,39.5450851800,2.4485145100
14,2022-11-05 04:53:28.0,39.5324928000,2.5608875900
16,2022-11-05 04:54:15.0,39.5373891000,2.4597607000
20,2022-11-05 04:54:18.0,39.5285530800,2.5079493900
24,2022-11-05 04:54:22.0,39.5264010000,2.5384125000
26,2022-11-05 04:54:28.0,39.5450888500,2.4483956900
14,2022-11-05 04:54:31.0,39.5320224000,2.5611341000
16,2022-11-05 04:55:17.0,39.5425246000,2.4559333000
20,2022-11-05 04:55:21.0,39.5284732600,2.5079608800
24,2022-11-05 04:55:24.0,39.5263169000,2.5382515000
26,2022-11-05 04:55:32.0,39.5450991000,2.4485093900
14,2022-11-05 04:55:33.0,39.5367304000,2.5605882000
16,2022-11-05 04:56:19.0,39.5412589000,2.4546971000
20,2022-11-05 04:56:24.0,39.5282802100,2.5078263800
24,2022-11-05 04:56:27.0,39.5262782000,2.5382038000
26,2022-11-05 04:56:35.0,39.5450331200,2.4485264500
14,2022-11-05 04:56:35.0,39.5367251000,2.5605929000
16,2022-11-05 04:57:21.0,39.5414017000,2.4478991000
20,2022-11-05 04:57:28.0,39.5283296600,2.5080357500
24,2022-11-05 04:57:30.0,39.5210147000,2.5313873000
14,2022-11-05 04:57:37.0,39.5300842000,2.5658220000
26,2022-11-05 04:57:38.0,39.5450087300,2.4485223700
16,2022-11-05 04:58:23.0,39.5403661000,2.4499204000
20,2022-11-05 04:58:31.0,39.5281603400,2.5078691500
24,2022-11-05 04:58:32.0,39.5157037000,2.5334492000
14,2022-11-05 04:58:39.0,39.5367312000,2.5605930000
26,2022-11-05 04:58:41.0,39.5450295500,2.4485063600
16,2022-11-05 04:59:25.0,39.5389898000,2.4489471000
20,2022-11-05 04:59:34.0,39.5282404700,2.5078495800
24,2022-11-05 04:59:35.0,39.5116236000,2.5264471000
14,2022-11-05 04:59:40.0,39.5367304000,2.5605882000
26,2022-11-05 04:59:44.0,39.5449909200,2.4485048900
16,2022-11-05 05:00:28.0,39.5391055000,2.4474456000
24,2022-11-05 05:00:37.0,39.5114624000,2.5273581000
20,2022-11-05 05:00:37.0,39.5282250700,2.5078378600
14,2022-11-05 05:00:42.0,39.5301305000,2.5656156000
26,2022-11-05 05:00:47.0,39.5450307500,2.4485144600
16,2022-11-05 05:01:31.0,39.5412004000,2.4470517000
24,2022-11-05 05:01:39.0,39.5116236000,2.5264471000
20,2022-11-05 05:01:40.0,39.5281847100,2.5077483100
14,2022-11-05 05:01:44.0,39.5367312000,2.5605930000
26,2022-11-05 05:01:48.0,39.5450142400,2.4485322500
16,2022-11-05 05:02:33.0,39.5379161000,2.4462299000
24,2022-11-05 05:02:41.0,39.5104897000,2.5307881000
20,2022-11-05 05:02:43.0,39.5281700100,2.5077719600
14,2022-11-05 05:02:46.0,39.5300908000,2.5657857000
26,2022-11-05 05:02:52.0,39.5450508100,2.4484767600
16,2022-11-05 05:03:35.0,39.5374413000,2.4480392000
24,2022-11-05 05:03:43.0,39.5093206000,2.5302880000
20,2022-11-05 05:03:47.0,39.5283692900,2.5080950000
14,2022-11-05 05:03:48.0,39.5300459000,2.5670692000
26,2022-11-05 05:03:56.0,39.5450493500,2.4485798400
16,2022-11-05 05:04:38.0,39.5375881000,2.4491269000
24,2022-11-05 05:04:46.0,39.5093576000,2.5304892000
20,2022-11-05 05:04:49.0,39.5282122600,2.5075254100
14,2022-11-05 05:04:50.0,39.5305581000,2.5657209000
26,2022-11-05 05:04:59.0,39.5450313200,2.4484614100
16,2022-11-05 05:05:41.0,39.5373339000,2.4498310000
24,2022-11-05 05:05:48.0,39.5102844000,2.5311766000
14,2022-11-05 05:05:52.0,39.5367288000,2.5605839000
20,2022-11-05 05:05:52.0,39.5282389000,2.5078445600
26,2022-11-05 05:06:03.0,39.5449824200,2.4484014500
16,2022-11-05 05:06:43.0,39.5365873000,2.4560570000
24,2022-11-05 05:06:51.0,39.5085442000,2.5327155000
14,2022-11-05 05:06:54.0,39.5326324000,2.5631633000
20,2022-11-05 05:06:55.0,39.5282757500,2.5078118500
26,2022-11-05 05:07:06.0,39.5449992500,2.4484108400
16,2022-11-05 05:07:46.0,39.5350452000,2.4605658000
24,2022-11-05 05:07:53.0,39.5085738000,2.5328119000
14,2022-11-05 05:07:56.0,39.5297640000,2.5657534000
20,2022-11-05 05:07:57.0,39.5282813300,2.5079223400
26,2022-11-05 05:08:09.0,39.5450700200,2.4484804500
16,2022-11-05 05:08:48.0,39.5316970000,2.4639689000
24,2022-11-05 05:08:56.0,39.5086356000,2.5327780000
14,2022-11-05 05:08:58.0,39.5299409000,2.5658189000
20,2022-11-05 05:09:00.0,39.5282802900,2.5079325500
26,2022-11-05 05:09:12.0,39.5450033600,2.4484877900
16,2022-11-05 05:09:50.0,39.5309399000,2.4692237000
24,2022-11-05 05:09:58.0,39.5085955000,2.5327464000
14,2022-11-05 05:10:00.0,39.5300554000,2.5658171000
20,2022-11-05 05:10:03.0,39.5282933000,2.5079396900
26,2022-11-05 05:10:15.0,39.5450561900,2.4485700100
16,2022-11-05 05:10:52.0,39.5309399000,2.4692237000
24,2022-11-05 05:11:01.0,39.5086045000,2.5327601000
14,2022-11-05 05:11:02.0,39.5303805000,2.5662850000
20,2022-11-05 05:11:05.0,39.5281803400,2.5077706500
26,2022-11-05 05:11:18.0,39.5449433300,2.4485764600
16,2022-11-05 05:11:54.0,39.5309399000,2.4692237000
24,2022-11-05 05:12:04.0,39.5085882000,2.5327298000
14,2022-11-05 05:12:04.0,39.5367312000,2.5605915000
20,2022-11-05 05:12:08.0,39.5282628800,2.5079954600
26,2022-11-05 05:12:21.0,39.5449756100,2.4485332200
16,2022-11-05 05:12:56.0,39.5309399000,2.4692237000
24,2022-11-05 05:13:06.0,39.5085470000,2.5327569000
14,2022-11-05 05:13:06.0,39.5320214000,2.5611326000
20,2022-11-05 05:13:11.0,39.5282118600,2.5077402400
26,2022-11-05 05:13:24.0,39.5450984000,2.4485540600
16,2022-11-05 05:13:58.0,39.5329955000,2.4636598000
14,2022-11-05 05:14:08.0,39.5299855000,2.5656808000
24,2022-11-05 05:14:09.0,39.5086031000,2.5327596000
20,2022-11-05 05:14:14.0,39.5282531300,2.5079409300
26,2022-11-05 05:14:25.0,39.5451534600,2.4485795200
16,2022-11-05 05:15:00.0,39.5309399000,2.4692237000
14,2022-11-05 05:15:10.0,39.5300390000,2.5658158000
24,2022-11-05 05:15:11.0,39.5086103000,2.5327866000
20,2022-11-05 05:15:17.0,39.5282100400,2.5078951600
26,2022-11-05 05:15:29.0,39.5450385100,2.4484574600
16,2022-11-05 05:16:02.0,39.5309399000,2.4692237000
14,2022-11-05 05:16:12.0,39.5299366000,2.5656808000
24,2022-11-05 05:16:15.0,39.5085713000,2.5327938000
20,2022-11-05 05:16:20.0,39.5283121700,2.5079026900
26,2022-11-05 05:16:32.0,39.5451317500,2.4485128000
16,2022-11-05 05:17:04.0,39.5349381000,2.4606217000
14,2022-11-05 05:17:14.0,39.5300006000,2.5657036000
24,2022-11-05 05:17:17.0,39.5085626000,2.5327701000
20,2022-11-05 05:17:24.0,39.5282516600,2.5079550300
26,2022-11-05 05:17:36.0,39.5450400500,2.4484015100
16,2022-11-05 05:18:06.0,39.5329955000,2.4636598000
14,2022-11-05 05:18:16.0,39.5299824000,2.5656829000
24,2022-11-05 05:18:20.0,39.5085988000,2.5327575000
20,2022-11-05 05:18:27.0,39.5282465900,2.5079061700
26,2022-11-05 05:18:39.0,39.5449494600,2.4484603600
16,2022-11-05 05:19:08.0,39.5329955000,2.4636598000
14,2022-11-05 05:19:18.0,39.5301352000,2.5656152000
24,2022-11-05 05:19:22.0,39.5085999000,2.5327497000
20,2022-11-05 05:19:31.0,39.5282721300,2.5081000500
26,2022-11-05 05:19:42.0,39.5453791100,2.4485333300
16,2022-11-05 05:20:10.0,39.5329955000,2.4636598000
14,2022-11-05 05:20:20.0,39.5301781000,2.5656043000
24,2022-11-05 05:20:25.0,39.5085813000,2.5327733000
20,2022-11-05 05:20:34.0,39.5282495900,2.5078606100
26,2022-11-05 05:20:46.0,39.5449865500,2.4485119200
16,2022-11-05 05:21:12.0,39.5329955000,2.4636598000
14,2022-11-05 05:21:22.0,39.5300369000,2.5669591000
24,2022-11-05 05:21:27.0,39.5090209100,2.5325541600
20,2022-11-05 05:21:37.0,39.5282264700,2.5078381700
26,2022-11-05 05:21:49.0,39.5450920400,2.4485124300
16,2022-11-05 05:22:14.0,39.5309399000,2.4692237000
14,2022-11-05 05:22:24.0,39.5299925000,2.5661169000
24,2022-11-05 05:22:30.0,39.5086251000,2.5327230000
20,2022-11-05 05:22:41.0,39.5282520400,2.5079545600
26,2022-11-05 05:22:53.0,39.5450701300,2.4484583000
16,2022-11-05 05:23:16.0,39.5309399000,2.4692237000
14,2022-11-05 05:23:26.0,39.5299850000,2.5656930000
24,2022-11-05 05:23:33.0,39.5078197000,2.5325701000
20,2022-11-05 05:23:44.0,39.5282390200,2.5079061600
26,2022-11-05 05:23:58.0,39.5450956100,2.4485502300
16,2022-11-05 05:24:18.0,39.5329955000,2.4636598000
14,2022-11-05 05:24:27.0,39.5304774000,2.5657334000
24,2022-11-05 05:24:36.0,39.5054763000,2.5313564000
20,2022-11-05 05:24:46.0,39.5282746300,2.5077281800
26,2022-11-05 05:25:04.0,39.5450283800,2.4485167500
16,2022-11-05 05:25:20.0,39.5309399000,2.4692237000
14,2022-11-05 05:25:29.0,39.5367298000,2.5605932000
24,2022-11-05 05:25:38.0,39.5057875000,2.5273756000
20,2022-11-05 05:25:50.0,39.5282328500,2.5078208700
26,2022-11-05 05:26:08.0,39.5450152800,2.4490593000
16,2022-11-05 05:26:22.0,39.5309399000,2.4692237000
14,2022-11-05 05:26:31.0,39.5301305000,2.5656156000
24,2022-11-05 05:26:40.0,39.5035707000,2.5298126000
20,2022-11-05 05:26:53.0,39.5282566200,2.5078690300
26,2022-11-05 05:27:12.0,39.5451289200,2.4530631300
16,2022-11-05 05:27:24.0,39.5309399000,2.4692237000
14,2022-11-05 05:27:33.0,39.5367312000,2.5605915000
24,2022-11-05 05:27:43.0,39.5053374000,2.5298023000
20,2022-11-05 05:27:56.0,39.5282611500,2.5078956500
26,2022-11-05 05:28:24.0,39.5361818700,2.4631103500
16,2022-11-05 05:28:25.0,39.5309399000,2.4692237000
14,2022-11-05 05:28:35.0,39.5299313000,2.5658356000
24,2022-11-05 05:28:45.0,39.5059147000,2.5214952000
20,2022-11-05 05:28:59.0,39.5282589500,2.5079082900
16,2022-11-05 05:29:27.0,39.5309399000,2.4692237000
26,2022-11-05 05:29:33.0,39.5301906800,2.4746135300
14,2022-11-05 05:29:37.0,39.5297896000,2.5657735000
24,2022-11-05 05:29:47.0,39.5053330000,2.5316519000
20,2022-11-05 05:30:02.0,39.5282611200,2.5079194100
16,2022-11-05 05:30:29.0,39.5309399000,2.4692237000
26,2022-11-05 05:30:38.0,39.5273749600,2.4892692800
14,2022-11-05 05:30:39.0,39.5301198000,2.5656105000
24,2022-11-05 05:30:50.0,39.5081197000,2.5324454000
20,2022-11-05 05:31:05.0,39.5283083800,2.5079447900
16,2022-11-05 05:31:31.0,39.5309399000,2.4692237000
14,2022-11-05 05:31:41.0,39.5367312000,2.5605915000
26,2022-11-05 05:31:42.0,39.5207432400,2.5009529500
24,2022-11-05 05:31:53.0,39.5120227000,2.5329702000
20,2022-11-05 05:32:08.0,39.5282979500,2.5079415800
16,2022-11-05 05:32:33.0,39.5309399000,2.4692237000
14,2022-11-05 05:32:43.0,39.5367257000,2.5605809000
26,2022-11-05 05:32:45.0,39.5216741900,2.5158522200
24,2022-11-05 05:32:55.0,39.5134245000,2.5332753000
20,2022-11-05 05:33:11.0,39.5282774500,2.5079864900
16,2022-11-05 05:33:35.0,39.5309399000,2.4692237000
14,2022-11-05 05:33:45.0,39.5367312000,2.5605915000
26,2022-11-05 05:33:49.0,39.5154238800,2.5198932000
24,2022-11-05 05:33:57.0,39.5129242000,2.5330289000
20,2022-11-05 05:34:15.0,39.5282706600,2.5079950900
16,2022-11-05 05:34:37.0,39.5309399000,2.4692237000
14,2022-11-05 05:34:47.0,39.5301305000,2.5656156000
26,2022-11-05 05:34:52.0,39.5115567000,2.5190936100
24,2022-11-05 05:35:00.0,39.5130666000,2.5326193000
20,2022-11-05 05:35:18.0,39.5282628500,2.5079891200
16,2022-11-05 05:35:39.0,39.5309399000,2.4692237000
14,2022-11-05 05:35:49.0,39.5297798000,2.5657692000
26,2022-11-05 05:35:56.0,39.5115490400,2.5191057300
24,2022-11-05 05:36:01.0,39.5131312000,2.5323701000
20,2022-11-05 05:36:21.0,39.5283240400,2.5079435900
16,2022-11-05 05:36:41.0,39.5309399000,2.4692237000
14,2022-11-05 05:36:51.0,39.5326271000,2.5631634000
26,2022-11-05 05:37:00.0,39.5115624500,2.5190994600
24,2022-11-05 05:37:04.0,39.5131676000,2.5318926000
20,2022-11-05 05:37:24.0,39.5283607600,2.5079460000
16,2022-11-05 05:37:43.0,39.5329955000,2.4636598000
14,2022-11-05 05:37:53.0,39.5326585000,2.5626114000
26,2022-11-05 05:38:04.0,39.5117025300,2.5190533900
24,2022-11-05 05:38:07.0,39.5131129000,2.5318909000
20,2022-11-05 05:38:30.0,39.5283487500,2.5079625400
16,2022-11-05 05:38:45.0,39.5309399000,2.4692237000
14,2022-11-05 05:38:55.0,39.5322649000,2.5625550000
26,2022-11-05 05:39:08.0,39.5115858700,2.5190638900
24,2022-11-05 05:39:09.0,39.5131098000,2.5326981000
20,2022-11-05 05:39:33.0,39.5282859600,2.5079152200
16,2022-11-05 05:39:47.0,39.5329955000,2.4636598000
14,2022-11-05 05:39:57.0,39.5326324000,2.5631633000
26,2022-11-05 05:40:11.0,39.5115574600,2.5193384600
24,2022-11-05 05:40:11.0,39.5128450000,2.5330701000
20,2022-11-05 05:40:36.0,39.5282865500,2.5079529000
16,2022-11-05 05:40:49.0,39.5309399000,2.4692237000
14,2022-11-05 05:40:58.0,39.5367312000,2.5605930000
24,2022-11-05 05:41:12.0,39.5128486400,2.5327667900
26,2022-11-05 05:41:14.0,39.5115204100,2.5191426500
20,2022-11-05 05:41:39.0,39.5283527700,2.5079877200
16,2022-11-05 05:41:51.0,39.5309399000,2.4692237000
14,2022-11-05 05:42:00.0,39.5367312000,2.5605915000
24,2022-11-05 05:42:15.0,39.5133010000,2.5323805000
26,2022-11-05 05:42:17.0,39.5115345100,2.5191528500
20,2022-11-05 05:42:42.0,39.5282992200,2.5078860700
16,2022-11-05 05:42:53.0,39.5309399000,2.4692237000
14,2022-11-05 05:43:02.0,39.5301067000,2.5672928000
24,2022-11-05 05:43:17.0,39.5131924000,2.5318565000
26,2022-11-05 05:43:21.0,39.5114908100,2.5189786500
20,2022-11-05 05:43:45.0,39.5282671500,2.5078258400
16,2022-11-05 05:43:55.0,39.5309399000,2.4692237000
24,2022-11-05 05:44:19.0,39.5131367000,2.5322225000
26,2022-11-05 05:44:24.0,39.5116096800,2.5191363800
20,2022-11-05 05:44:48.0,39.5282403900,2.5079521800
16,2022-11-05 05:44:57.0,39.5309399000,2.4692237000
24,2022-11-05 05:45:20.0,39.5129513000,2.5329437000
26,2022-11-05 05:45:27.0,39.5115912400,2.5191469700
20,2022-11-05 05:45:53.0,39.5282150000,2.5077628300
16,2022-11-05 05:45:59.0,39.5309399000,2.4692237000
24,2022-11-05 05:46:23.0,39.5109111000,2.5369457000
26,2022-11-05 05:46:31.0,39.5115728800,2.5190683200
20,2022-11-05 05:46:58.0,39.5281794300,2.5077111900
16,2022-11-05 05:47:00.0,39.5309399000,2.4692237000
24,2022-11-05 05:47:25.0,39.5108259000,2.5322902000
26,2022-11-05 05:47:34.0,39.5115624500,2.5191340200
20,2022-11-05 05:48:01.0,39.5282616200,2.5078933200
16,2022-11-05 05:48:02.0,39.5309399000,2.4692237000
24,2022-11-05 05:48:27.0,39.5108280000,2.5322901000
26,2022-11-05 05:48:37.0,39.5116012300,2.5191528500
16,2022-11-05 05:49:04.0,39.5329955000,2.4636598000
20,2022-11-05 05:49:04.0,39.5282577300,2.5078693400
24,2022-11-05 05:49:29.0,39.5129741000,2.5329020000
26,2022-11-05 05:49:40.0,39.5115790900,2.5191717300
20,2022-11-05 05:50:05.0,39.5282375000,2.5078226200
16,2022-11-05 05:50:06.0,39.5329955000,2.4636598000
24,2022-11-05 05:50:32.0,39.5108283000,2.5322891000
26,2022-11-05 05:50:43.0,39.5117027500,2.5191424100
16,2022-11-05 05:51:07.0,39.5355051300,2.4617731600
24,2022-11-05 05:51:34.0,39.5129482000,2.5328735000
26,2022-11-05 05:51:47.0,39.5115409600,2.5189971600
14,2022-11-05 05:52:03.0,39.5297798000,2.5657692000
24,2022-11-05 05:52:37.0,39.5130561000,2.5323379000
26,2022-11-05 05:52:51.0,39.5115836200,2.5191123200
14,2022-11-05 05:53:05.0,39.5297896000,2.5657735000
24,2022-11-05 05:53:39.0,39.5130211000,2.5330699000
26,2022-11-05 05:53:54.0,39.5115924500,2.5194402100
14,2022-11-05 05:54:06.0,39.5297938000,2.5657733000
24,2022-11-05 05:54:41.0,39.5108280000,2.5322901000
26,2022-11-05 05:54:57.0,39.5115285700,2.5190904700
14,2022-11-05 05:55:08.0,39.5320207000,2.5611309000
24,2022-11-05 05:55:43.0,39.5101835000,2.5332567000
26,2022-11-05 05:56:01.0,39.5115223800,2.5191317000
14,2022-11-05 05:56:10.0,39.5297834000,2.5666167000
24,2022-11-05 05:56:45.0,39.5129517000,2.5329676000
26,2022-11-05 05:57:05.0,39.5116028500,2.5191639800
14,2022-11-05 05:57:12.0,39.5297761000,2.5671117000
24,2022-11-05 05:57:47.0,39.5129332000,2.5327594000
26,2022-11-05 05:58:08.0,39.5115480100,2.5189973800
14,2022-11-05 05:58:14.0,39.5297439000,2.5675383000
24,2022-11-05 05:58:51.0,39.5141913000,2.5351176000
20,2022-11-05 05:59:09.0,39.5282497400,2.5078470800
26,2022-11-05 05:59:11.0,39.5115630200,2.5192200200
14,2022-11-05 05:59:19.0,39.5299716000,2.5536569400
24,2022-11-05 05:59:53.0,39.5189178000,2.5345627000
16,2022-11-05 06:00:08.0,39.5309399000,2.4692237000
20,2022-11-05 06:00:12.0,39.5282434200,2.5078145400
26,2022-11-05 06:00:15.0,39.5115448900,2.5190917600
14,2022-11-05 06:00:22.0,39.5281496000,2.5436313000
24,2022-11-05 06:00:56.0,39.5248983000,2.5400476000
16,2022-11-05 06:01:10.0,39.5329955000,2.4636598000
20,2022-11-05 06:01:17.0,39.5283680200,2.5079620000
26,2022-11-05 06:01:19.0,39.5116284900,2.5191078600
14,2022-11-05 06:01:25.0,39.5250100000,2.5365112000
24,2022-11-05 06:01:59.0,39.5274940000,2.5394482000
16,2022-11-05 06:02:12.0,39.5309399000,2.4692237000
20,2022-11-05 06:02:20.0,39.5283958700,2.5079023000
26,2022-11-05 06:02:22.0,39.5115204400,2.5191680800
14,2022-11-05 06:02:27.0,39.5195663000,2.5326376000
24,2022-11-05 06:03:01.0,39.5246677000,2.5357332000
16,2022-11-05 06:03:14.0,39.5329955000,2.4636598000
20,2022-11-05 06:03:23.0,39.5282578500,2.5078304000
26,2022-11-05 06:03:25.0,39.5115562300,2.5190514500
14,2022-11-05 06:03:29.0,39.5177291000,2.4979812000
24,2022-11-05 06:04:02.0,39.5182373000,2.4893211000
16,2022-11-05 06:04:16.0,39.5309399000,2.4692237000
20,2022-11-05 06:04:26.0,39.5283576000,2.5078559800
26,2022-11-05 06:04:28.0,39.5117425200,2.5191511600
14,2022-11-05 06:04:31.0,39.5233050000,2.5091179000
24,2022-11-05 06:05:04.0,39.5233050000,2.5091179000
16,2022-11-05 06:05:18.0,39.5309399000,2.4692237000
20,2022-11-05 06:05:29.0,39.5283122400,2.5078868600
26,2022-11-05 06:05:31.0,39.5116570100,2.5190147500
14,2022-11-05 06:05:33.0,39.5282417000,2.5087987000
24,2022-11-05 06:06:06.0,39.5284770000,2.5094389000
16,2022-11-05 06:06:20.0,39.5309399000,2.4692237000
20,2022-11-05 06:06:32.0,39.5282927700,2.5078629000
26,2022-11-05 06:06:34.0,39.5115932700,2.5191023700
24,2022-11-05 06:07:09.0,39.5281094000,2.5075000000
16,2022-11-05 06:07:22.0,39.5309399000,2.4692237000
20,2022-11-05 06:07:36.0,39.5282936900,2.5078981400
26,2022-11-05 06:07:38.0,39.5115661100,2.5191045700
16,2022-11-05 06:08:24.0,39.5309399000,2.4692237000
20,2022-11-05 06:08:39.0,39.5282957200,2.5079032200
26,2022-11-05 06:08:42.0,39.5117105200,2.5192148000
16,2022-11-05 06:09:26.0,39.5309399000,2.4692237000
20,2022-11-05 06:09:43.0,39.5282927600,2.5078566500
26,2022-11-05 06:09:45.0,39.5173887200,2.5212247500
16,2022-11-05 06:10:28.0,39.5309399000,2.4692237000
26,2022-11-05 06:10:48.0,39.5209700200,2.5179993800
16,2022-11-05 06:11:29.0,39.5273683000,2.4853009000
26,2022-11-05 06:11:52.0,39.5266026500,2.5118741400
16,2022-11-05 06:12:31.0,39.5227828000,2.4963178000
26,2022-11-05 06:12:56.0,39.5285218900,2.5082698500
16,2022-11-05 06:13:33.0,39.5267479000,2.4992184000
26,2022-11-05 06:14:00.0,39.5283121200,2.5073599400
16,2022-11-05 06:14:35.0,39.5279469000,2.5073049000
26,2022-11-05 06:15:04.0,39.5282529900,2.5073243000
16,2022-11-05 06:15:37.0,39.5288498000,2.5081841000
26,2022-11-05 06:16:08.0,39.5280175200,2.5074069100
20,2022-11-05 06:46:29.0,39.5282216500,2.5078633600
20,2022-11-05 06:47:46.0,39.5282896000,2.5076449500
24,2022-11-05 06:47:59.0,39.5280635000,2.5077233000
14,2022-11-05 06:48:34.0,39.5287740000,2.5082034000
20,2022-11-05 06:48:50.0,39.5278716900,2.5090199400
24,2022-11-05 06:49:02.0,39.5290554000,2.5079346000
14,2022-11-05 06:49:37.0,39.5294291000,2.5113886000
20,2022-11-05 06:49:56.0,39.5264995900,2.5117177000
24,2022-11-05 06:50:04.0,39.5305879000,2.5159250000
14,2022-11-05 06:50:39.0,39.5192351000,2.5180911000
20,2022-11-05 06:51:05.0,39.5207139700,2.5183861700
24,2022-11-05 06:51:07.0,39.5213950000,2.5113184000
53,2022-11-05 06:51:32.0,39.5195087000,2.5182637000
14,2022-11-05 06:51:41.0,39.5198977000,2.5023118000
24,2022-11-05 06:52:09.0,39.5194645000,2.5224236000
20,2022-11-05 06:52:10.0,39.5199312000,2.5277039000
53,2022-11-05 06:52:34.0,39.5182180000,2.5226540000
14,2022-11-05 06:52:43.0,39.5194032000,2.5316010000
24,2022-11-05 06:53:11.0,39.5113005000,2.5264471000
26,2022-11-05 06:53:14.0,39.5283964400,2.5074358900
20,2022-11-05 06:53:15.0,39.5194458400,2.5308283200
53,2022-11-05 06:53:36.0,39.5213384000,2.5305852000
14,2022-11-05 06:53:45.0,39.5133871000,2.5330722000
24,2022-11-05 06:54:13.0,39.5059749000,2.5187100000
26,2022-11-05 06:54:18.0,39.5293110700,2.5122064200
20,2022-11-05 06:54:23.0,39.5155239900,2.5336439600
53,2022-11-05 06:54:38.0,39.5170869000,2.5321769000
14,2022-11-05 06:54:48.0,39.5094907000,2.5327547000
24,2022-11-05 06:55:14.0,39.5051211000,2.5283041000
26,2022-11-05 06:55:21.0,39.5218561200,2.5146855600
20,2022-11-05 06:55:30.0,39.5114360800,2.5335972500
53,2022-11-05 06:55:41.0,39.5133834000,2.5330765000
14,2022-11-05 06:55:50.0,39.5054647000,2.5313665000
24,2022-11-05 06:56:16.0,39.5062721000,2.5321821000
26,2022-11-05 06:56:28.0,39.5190717700,2.5248488300
20,2022-11-05 06:56:35.0,39.5085733900,2.5346454100
53,2022-11-05 06:56:43.0,39.5085513000,2.5327188000
14,2022-11-05 06:56:53.0,39.5059704000,2.5296899000
24,2022-11-05 06:57:19.0,39.5096781000,2.5329595000
26,2022-11-05 06:57:33.0,39.5206388900,2.5308441900
16,2022-11-05 06:57:36.0,39.5296720000,2.5027256000
20,2022-11-05 06:57:40.0,39.5052308100,2.5321833800
53,2022-11-05 06:57:46.0,39.5056062000,2.5308621000
14,2022-11-05 06:57:55.0,39.5102961000,2.5307660000
24,2022-11-05 06:58:21.0,39.5107635000,2.5350278000
16,2022-11-05 06:58:38.0,39.5298991000,2.5027339000
26,2022-11-05 06:58:39.0,39.5167126600,2.5326863600
53,2022-11-05 06:58:48.0,39.5050374000,2.5319146000
20,2022-11-05 06:58:49.0,39.5083170600,2.5324702600
14,2022-11-05 06:58:57.0,39.5084844000,2.5327389000
24,2022-11-05 06:59:24.0,39.5073792000,2.5339148000
16,2022-11-05 06:59:41.0,39.5299487000,2.5027354000
26,2022-11-05 06:59:43.0,39.5152573100,2.5336642200
53,2022-11-05 06:59:52.0,39.5085476000,2.5326632000
20,2022-11-05 06:59:57.0,39.5111864100,2.5341909600
14,2022-11-05 07:00:00.0,39.5053539000,2.5322303000
24,2022-11-05 07:00:27.0,39.5054909000,2.5313639000
16,2022-11-05 07:00:43.0,39.5296362000,2.5026295000
26,2022-11-05 07:00:47.0,39.5109737300,2.5326839800
53,2022-11-05 07:00:54.0,39.5113701000,2.5345776000
14,2022-11-05 07:01:03.0,39.5098160000,2.5328055000
20,2022-11-05 07:01:05.0,39.5094765000,2.5368078300
24,2022-11-05 07:01:29.0,39.5046217000,2.5316769000
16,2022-11-05 07:01:46.0,39.5296926000,2.5026962000
26,2022-11-05 07:01:51.0,39.5079203100,2.5322167800
53,2022-11-05 07:01:57.0,39.5086466000,2.5354005000
14,2022-11-05 07:02:06.0,39.5096386000,2.5351957000
20,2022-11-05 07:02:11.0,39.5105048900,2.5411253800
24,2022-11-05 07:02:32.0,39.5074163000,2.5322098000
16,2022-11-05 07:02:49.0,39.5297060000,2.5027947000
26,2022-11-05 07:02:56.0,39.5048854200,2.5327421700
53,2022-11-05 07:03:00.0,39.5107685000,2.5394284000
14,2022-11-05 07:03:08.0,39.5107060000,2.5355718000
20,2022-11-05 07:03:18.0,39.5118041700,2.5392447400
24,2022-11-05 07:03:42.0,39.5092012000,2.5326371000
16,2022-11-05 07:03:52.0,39.5297147000,2.5028368000
26,2022-11-05 07:04:01.0,39.5057969100,2.5338183600
53,2022-11-05 07:04:03.0,39.5120736000,2.5410390000
14,2022-11-05 07:04:11.0,39.5097148000,2.5329508000
20,2022-11-05 07:04:24.0,39.5111132200,2.5348704300
24,2022-11-05 07:04:44.0,39.5090362000,2.5325725000
16,2022-11-05 07:04:55.0,39.5296337000,2.5027279000
26,2022-11-05 07:05:05.0,39.5069248300,2.5348877900
53,2022-11-05 07:05:05.0,39.5123444000,2.5370017000
14,2022-11-05 07:05:14.0,39.5087842000,2.5327407000
20,2022-11-05 07:05:29.0,39.5095137100,2.5326977800
24,2022-11-05 07:05:46.0,39.5092757000,2.5326957000
